run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.079144+00:00,observational,pc,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.079414+00:00,active,pc_greedy,baseline,4,518645330,5186453300411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.080581+00:00,observational,pc,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.080882+00:00,active,pc_greedy,baseline,4,511033471,5110334710411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.081980+00:00,observational,pc,baseline,4,1198956094,11989560940411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.082264+00:00,active,pc_greedy,baseline,4,1198956094,11989560940411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.083240+00:00,observational,pc,baseline,4,154587426,1545874260411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.083513+00:00,active,pc_greedy,baseline,4,154587426,1545874260411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.084729+00:00,observational,pc,baseline,4,1368642322,13686423220411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.085022+00:00,active,pc_greedy,baseline,4,1368642322,13686423220411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.086067+00:00,observational,pc,baseline,4,1163629188,11636291880411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.086325+00:00,active,pc_greedy,baseline,4,1163629188,11636291880411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,0,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.087475+00:00,observational,pc,baseline,4,1332933138,13329331380411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.087734+00:00,active,pc_greedy,baseline,4,1332933138,13329331380411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,2,4,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.088847+00:00,observational,pc,baseline,4,1231061499,12310614990411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.089104+00:00,active,pc_greedy,baseline,4,1231061499,12310614990411,5,6,25,15,1.0,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,6,3,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.090704+00:00,observational,pc,baseline,5,1526642568,15266425680512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,3,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.091002+00:00,active,pc_greedy,baseline,5,1526642568,15266425680512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,3,6,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.092513+00:00,observational,pc,baseline,5,1170708238,11707082380512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.092779+00:00,active,pc_greedy,baseline,5,1170708238,11707082380512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.094279+00:00,observational,pc,baseline,5,385840006,3858400060512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.094539+00:00,active,pc_greedy,baseline,5,385840006,3858400060512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,7,2,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.095864+00:00,observational,pc,baseline,5,32447648,324476480512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.096131+00:00,active,pc_greedy,baseline,5,32447648,324476480512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,1,1,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.097632+00:00,observational,pc,baseline,5,1017236502,10172365020512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,3,6,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.097891+00:00,active,pc_greedy,baseline,5,1017236502,10172365020512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,3,6,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.099771+00:00,observational,pc,baseline,5,1717602974,17176029740512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,4,5,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.100107+00:00,active,pc_greedy,baseline,5,1717602974,17176029740512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,4,5,2,2,,,,,,,,,,,,,,,,,,,
pc_tau_calibrated_same_manifest,2026-04-27T06:24:40.101569+00:00,observational,pc,baseline,5,480184089,4801840890512,7,9,15,10,1.5,0,failed,"ModuleNotFoundError(""No module named 'causallearn'"")",,,,,,,9,6,3,2,2,,,,,,,,,,,,,,,,,,,
