run_id,timestamp_utc,method,model,level,seed,sample_index,baseline_seed,d,k,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,sampled_edges,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,11,12345,5,6,6,3,3,1,1,0,8,8,0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,4,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,12,12345,5,6,6,3,3,1,1,0,4,4,0,0.75,0.5,0.6,1.0,0.3333333333333333,0.5,0.75,0.5,0.6,4,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,13,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,14,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,15,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,16,12345,5,6,6,3,3,1,1,0,8,8,0,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,17,12345,5,6,6,3,3,1,1,0,2,2,0,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,18,12345,5,6,6,3,3,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,19,12345,5,6,6,3,3,1,1,0,6,6,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,20,12345,5,6,6,3,3,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,21,12345,5,6,6,3,3,1,1,0,5,5,0,0.8,0.6666666666666666,0.7272727272727272,0.5,0.3333333333333333,0.4,0.4,0.3333333333333333,0.3636363636363636,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,22,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,23,12345,5,6,6,3,3,1,1,0,3,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,24,12345,5,6,6,3,3,1,1,0,8,8,0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.3333333333333333,0.5,0.125,0.16666666666666666,0.14285714285714288,9,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,25,12345,5,6,6,3,3,1,1,0,9,9,0,0.6666666666666666,1.0,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.26666666666666666,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,26,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,1.0,0.6666666666666666,0.8,0.6,0.5,0.5454545454545454,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,27,12345,5,6,6,3,3,1,1,0,7,7,0,0.42857142857142855,0.5,0.4615384615384615,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.30769230769230765,8,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,28,12345,5,6,6,3,3,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,29,12345,5,6,6,3,3,1,1,0,4,4,0,1.0,0.6666666666666666,0.8,0.5,0.3333333333333333,0.4,0.25,0.16666666666666666,0.2,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,30,12345,5,6,6,3,3,1,1,0,7,7,0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,0.6666666666666666,0.8,0.42857142857142855,0.5,0.4615384615384615,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,31,12345,5,6,6,3,3,1,1,0,5,5,0,0.4,0.3333333333333333,0.3636363636363636,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,8,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,32,12345,5,6,6,3,3,1,1,0,8,8,0,0.625,0.8333333333333334,0.7142857142857143,0.0,0.0,0.0,0.125,0.16666666666666666,0.14285714285714288,8,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,33,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.5,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,34,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.6,1.0,0.7499999999999999,4,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,35,12345,5,6,6,3,3,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,36,12345,5,6,6,3,3,1,1,0,3,3,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,8,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,37,12345,5,6,6,3,3,1,1,0,9,9,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,1.0,1.0,1.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,38,12345,5,6,6,3,3,1,1,0,9,9,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5333333333333333,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,39,12345,5,6,6,3,3,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,40,12345,5,6,6,3,3,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,41,12345,5,6,6,3,3,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.25,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,42,12345,5,6,6,3,3,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,43,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.5,0.8333333333333334,0.625,5,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,44,12345,5,6,6,3,3,1,1,0,9,9,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.4,7,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,45,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.630218+00:00,random_uniform,baseline,4,154587426,46,12345,5,6,6,3,3,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,0.0,0.0,0.5,0.16666666666666666,0.25,6,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,47,12345,5,6,6,3,3,1,1,0,2,2,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,48,12345,5,6,6,3,3,1,1,0,1,1,0,1.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,49,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,7,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,50,12345,5,6,6,3,3,1,1,0,9,9,0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.6666666666666667,4,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,51,12345,5,6,6,3,3,1,1,0,5,5,0,0.4,0.3333333333333333,0.3636363636363636,1.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,8,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,52,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,53,12345,5,6,6,3,3,1,1,0,4,4,0,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.8,0.5,0.3333333333333333,0.4,6,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,54,12345,5,6,6,3,3,1,1,0,6,6,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,4,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,55,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.5,0.37499999999999994,7,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,56,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0
20260423T093558Z,2026-04-23T09:35:58.636417+00:00,random_uniform,baseline,4,154587426,57,12345,5,6,6,3,3,1,1,0,7,7,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.5,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,0.30769230769230765,6,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,58,12345,5,6,6,3,3,1,1,0,8,8,0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.6666666666666666,0.8,0.5,0.6666666666666666,0.5714285714285715,6,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,59,12345,5,6,6,3,3,1,1,0,4,4,0,0.5,0.3333333333333333,0.4,1.0,0.0,0.0,0.25,0.16666666666666666,0.2,7,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,60,12345,5,6,6,3,3,1,1,0,2,2,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,61,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.1,0.16666666666666666,0.125,9,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,62,12345,5,6,6,3,3,1,1,0,6,6,0,0.5,0.5,0.5,1.0,0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,63,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,8,1.0
20260423T093558Z,2026-04-23T09:35:58.637454+00:00,random_uniform,baseline,4,154587426,64,12345,5,6,6,3,3,1,1,0,4,4,0,0.75,0.5,0.6,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,5,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,65,12345,5,6,6,3,3,1,1,0,4,4,0,0.5,0.3333333333333333,0.4,0.0,0.0,0.0,0.25,0.16666666666666666,0.2,7,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,66,12345,5,6,6,3,3,1,1,0,8,8,0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.6666666666666666,0.8,0.25,0.3333333333333333,0.28571428571428575,8,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,67,12345,5,6,6,3,3,1,1,0,3,3,0,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,68,12345,5,6,6,3,3,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,69,12345,5,6,6,3,3,1,1,0,7,7,0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,70,12345,5,6,6,3,3,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,71,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,72,12345,5,6,6,3,3,1,1,0,1,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,5,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,73,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,1.0,0.6666666666666666,0.8,0.6,0.5,0.5454545454545454,5,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,74,12345,5,6,6,3,3,1,1,0,6,6,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,10,1.0
20260423T093558Z,2026-04-23T09:35:58.638311+00:00,random_uniform,baseline,4,154587426,75,12345,5,6,6,3,3,1,1,0,9,9,0,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,76,12345,5,6,6,3,3,1,1,0,4,4,0,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.25,0.16666666666666666,0.2,7,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,77,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,1.0,0.3333333333333333,0.5,0.4,0.3333333333333333,0.3636363636363636,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,78,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,79,12345,5,6,6,3,3,1,1,0,7,7,0,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153,3,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,80,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.5,0.37499999999999994,7,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,81,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,82,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,83,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,0.5,5,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,84,12345,5,6,6,3,3,1,1,0,4,4,0,0.25,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,85,12345,5,6,6,3,3,1,1,0,1,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,5,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,86,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,87,12345,5,6,6,3,3,1,1,0,9,9,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.13333333333333333,9,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,88,12345,5,6,6,3,3,1,1,0,8,8,0,0.625,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,0.625,0.8333333333333334,0.7142857142857143,4,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,89,12345,5,6,6,3,3,1,1,0,3,3,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,7,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,90,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.125,9,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,91,12345,5,6,6,3,3,1,1,0,7,7,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,4,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,92,12345,5,6,6,3,3,1,1,0,4,4,0,0.5,0.3333333333333333,0.4,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,93,12345,5,6,6,3,3,1,1,0,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8,0.5,0.5,0.5,5,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,94,12345,5,6,6,3,3,1,1,0,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,95,12345,5,6,6,3,3,1,1,0,10,10,0,0.6,1.0,0.7499999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.3333333333333333,0.25,8,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,96,12345,5,6,6,3,3,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.640451+00:00,random_uniform,baseline,4,154587426,97,12345,5,6,6,3,3,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,1.0,0.6666666666666666,0.8,0.6,0.5,0.5454545454545454,5,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,154587426,98,12345,5,6,6,3,3,1,1,0,9,9,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.4,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,154587426,99,12345,5,6,6,3,3,1,1,0,7,7,0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.30769230769230765,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,0,12345,5,6,6,0,6,1,1,0,2,2,0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,4,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,1,12345,5,6,6,0,6,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,1.0,1.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,2,12345,5,6,6,0,6,1,1,0,3,3,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,5,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,3,12345,5,6,6,0,6,1,1,0,4,4,0,0.75,0.5,0.6,1.0,1.0,1.0,0.0,0.0,0.0,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,4,12345,5,6,6,0,6,1,1,0,2,2,0,0.5,0.16666666666666666,0.25,1.0,1.0,1.0,0.5,0.16666666666666666,0.25,6,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,5,12345,5,6,6,0,6,1,1,0,5,5,0,0.6,0.5,0.5454545454545454,1.0,1.0,1.0,0.2,0.16666666666666666,0.1818181818181818,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,6,12345,5,6,6,0,6,1,1,0,3,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,5,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,7,12345,5,6,6,0,6,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,8,12345,5,6,6,0,6,1,1,0,5,5,0,0.4,0.3333333333333333,0.3636363636363636,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,9,12345,5,6,6,0,6,1,1,0,4,4,0,0.75,0.5,0.6,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,5,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,10,12345,5,6,6,0,6,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,11,12345,5,6,6,0,6,1,1,0,9,9,0,0.5555555555555556,0.8333333333333334,0.6666666666666667,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,7,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,12,12345,5,6,6,0,6,1,1,0,7,7,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,6,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,13,12345,5,6,6,0,6,1,1,0,3,3,0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,14,12345,5,6,6,0,6,1,1,0,1,1,0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,6,1.0
20260423T093558Z,2026-04-23T09:35:58.642457+00:00,random_uniform,baseline,4,1368642322,15,12345,5,6,6,0,6,1,1,0,8,8,0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,4,1.0
