run_id,timestamp_utc,panel,method,model,level,seed,runtime_seed,d,k,n_obs,n_int,noise_var,budget_slack,status,error,latency_sec,prompt_tokens,completion_tokens,total_tokens,cache_creation_input_tokens,cache_read_input_tokens,cost_usd,true_edges,cpdag_directed,cpdag_undirected,opt_set_size,budget,interventions_used,total_actions,stats_actions,intervene_actions,submit_actions,sanitized_overlap_count,submit_directed,submit_undirected,skeleton_precision,skeleton_recall,skeleton_f1,compelled_precision,compelled_recall,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency
20260503T182229Z,2026-05-04T01:04:06.773491+00:00,active,llm_raw,openrouter/deepseek/deepseek-v4-pro,4,1163629188,11636291880411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.012519,,,,,,,14,12,2,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.818326+00:00,active,llm_stats,openrouter/deepseek/deepseek-v4-pro,4,1163629188,11636291880411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.0197,,,,,,,14,12,2,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.878283+00:00,active,pc_cpdag_llm,openrouter/deepseek/deepseek-v4-pro,4,1163629188,11636291880411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.0487,,,,,,,14,12,2,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:06.961899+00:00,active,llm_stats_cpdag_greedy,openrouter/deepseek/deepseek-v4-pro,4,1163629188,11636291880411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.013638,,,,,,,14,12,2,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:07.010366+00:00,active,oracle,baseline,4,1163629188,11636291880411,12,14,50,25,1.0,2,success,,0.000487,0,0,0,0,0,0.0,14,12,2,2,4,0,0,0,0,0,0,14,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0
20260503T182229Z,2026-05-04T01:04:07.042393+00:00,observational,pc,baseline,4,1332933138,13329331380411,12,14,50,25,1.0,2,success,,0.058206,0,0,0,0,0,0.0,14,8,6,2,4,0,0,0,0,0,0,4,6,1.0,0.7142857142857143,0.8333333333333333,1.0,0.5,0.6666666666666666,1.0,0.2857142857142857,0.4444444444444445,10,1.0
20260503T182229Z,2026-05-04T01:04:07.136918+00:00,active,pc_greedy,baseline,4,1332933138,13329331380411,12,14,50,25,1.0,2,success,,0.06287,0,0,0,0,0,0.0,14,8,6,2,4,3,0,0,0,0,0,10,0,1.0,0.7142857142857143,0.8333333333333333,1.0,0.625,0.7692307692307693,1.0,0.7142857142857143,0.8333333333333333,4,0.6666666666666666
20260503T182229Z,2026-05-04T01:04:07.231119+00:00,active,llm_raw,openrouter/deepseek/deepseek-v4-pro,4,1332933138,13329331380411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.013728,,,,,,,14,8,6,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:07.282244+00:00,active,llm_stats,openrouter/deepseek/deepseek-v4-pro,4,1332933138,13329331380411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.012818,,,,,,,14,8,6,2,4,,,,,,,,,,,,,,,,,,,
20260503T182229Z,2026-05-04T01:04:07.328665+00:00,active,pc_cpdag_llm,openrouter/deepseek/deepseek-v4-pro,4,1332933138,13329331380411,12,14,50,25,1.0,2,failed,APIError: litellm.APIError: APIError: OpenrouterException - [Errno 11001] getaddrinfo failed,0.073498,,,,,,,14,8,6,2,4,,,,,,,,,,,,,,,,,,,
