level_set,level,instance_index,seed,sample_index,d,k,M,rho,n_obs,n_int,noise_var,budget_slack,sampled_edges,expected_f1,midpoint_envelope,directed_f1,dag_shd
d7_grid,2,1,20460428,29,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,1,20460428,30,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,9.0
d7_grid,2,1,20460428,31,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,1,20460428,32,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,1,20460428,33,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,15.0
d7_grid,2,1,20460428,34,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,1,20460428,35,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.16,18.0
d7_grid,2,1,20460428,36,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,16.0
d7_grid,2,1,20460428,37,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,11.0
d7_grid,2,1,20460428,38,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,15.0
d7_grid,2,1,20460428,39,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.1,15.0
d7_grid,2,1,20460428,40,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,12.0
d7_grid,2,1,20460428,41,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,10.0
d7_grid,2,1,20460428,42,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,19.0
d7_grid,2,1,20460428,43,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,10.0
d7_grid,2,1,20460428,44,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,16.0
d7_grid,2,1,20460428,45,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.5,12.0
d7_grid,2,1,20460428,46,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,1,20460428,47,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,15.0
d7_grid,2,1,20460428,48,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.2,8.0
d7_grid,2,1,20460428,49,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,2,1,20460428,50,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.3333333333333333,14.0
d7_grid,2,1,20460428,51,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,12.0
d7_grid,2,1,20460428,52,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,2,1,20460428,53,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,8.0
d7_grid,2,1,20460428,54,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.4,14.0
d7_grid,2,1,20460428,55,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,10.0
d7_grid,2,1,20460428,56,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.4444444444444444,10.0
d7_grid,2,1,20460428,57,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.30769230769230765,8.0
d7_grid,2,1,20460428,58,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,1,20460428,59,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,1,20460428,60,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,1,20460428,61,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,2,1,20460428,62,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,2,1,20460428,63,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,12.0
d7_grid,2,1,20460428,64,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,1,20460428,65,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,12.0
d7_grid,2,1,20460428,66,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.08695652173913043,17.0
d7_grid,2,1,20460428,67,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,15.0
d7_grid,2,1,20460428,68,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.0,18.0
d7_grid,2,1,20460428,69,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,1,20460428,70,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,1,20460428,71,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,1,20460428,72,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.14814814814814817,19.0
d7_grid,2,1,20460428,73,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.15384615384615385,18.0
d7_grid,2,1,20460428,74,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.21428571428571427,18.0
d7_grid,2,1,20460428,75,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.4,12.0
d7_grid,2,1,20460428,76,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.08,18.0
d7_grid,2,1,20460428,77,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,12.0
d7_grid,2,1,20460428,78,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,12.0
d7_grid,2,1,20460428,79,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,1,20460428,80,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,1,20460428,81,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,16.0
d7_grid,2,1,20460428,82,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,1,20460428,83,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.22222222222222224,7.0
d7_grid,2,1,20460428,84,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,1,20460428,85,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,1,20460428,86,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,2,1,20460428,87,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,15.0
d7_grid,2,1,20460428,88,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,17.0
d7_grid,2,1,20460428,89,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,15.0
d7_grid,2,1,20460428,90,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.0,13.0
d7_grid,2,1,20460428,91,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,1,20460428,92,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,17.0
d7_grid,2,1,20460428,93,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.2857142857142857,15.0
d7_grid,2,1,20460428,94,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,12.0
d7_grid,2,1,20460428,95,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.2,7.0
d7_grid,2,1,20460428,96,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.25,6.0
d7_grid,2,1,20460428,97,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.3157894736842105,12.0
d7_grid,2,1,20460428,98,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,1,20460428,99,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,0,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,2,20460429,1,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,9.0
d7_grid,2,2,20460429,2,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,12.0
d7_grid,2,2,20460429,3,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,12.0
d7_grid,2,2,20460429,4,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,5,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,17.0
d7_grid,2,2,20460429,6,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.08695652173913043,18.0
d7_grid,2,2,20460429,7,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,8.0
d7_grid,2,2,20460429,8,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,11.0
d7_grid,2,2,20460429,9,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,11.0
d7_grid,2,2,20460429,10,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,17.0
d7_grid,2,2,20460429,11,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,11.0
d7_grid,2,2,20460429,12,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,13.0
d7_grid,2,2,20460429,13,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.08695652173913043,15.0
d7_grid,2,2,20460429,14,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,12.0
d7_grid,2,2,20460429,15,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,2,20460429,16,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,2,20460429,17,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.34782608695652173,13.0
d7_grid,2,2,20460429,18,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,2,20460429,19,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.3157894736842105,12.0
d7_grid,2,2,20460429,20,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,16.0
d7_grid,2,2,20460429,21,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.26666666666666666,10.0
d7_grid,2,2,20460429,22,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,2,20460429,23,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.36363636363636365,7.0
d7_grid,2,2,20460429,24,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.1,14.0
d7_grid,2,2,20460429,25,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,26,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,11.0
d7_grid,2,2,20460429,27,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.08333333333333333,19.0
d7_grid,2,2,20460429,28,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,14.0
d7_grid,2,2,20460429,29,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,17.0
d7_grid,2,2,20460429,30,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.5,8.0
d7_grid,2,2,20460429,31,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,11.0
d7_grid,2,2,20460429,32,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,2,20460429,33,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.25,14.0
d7_grid,2,2,20460429,34,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,2,2,20460429,35,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,16.0
d7_grid,2,2,20460429,36,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.4,6.0
d7_grid,2,2,20460429,37,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,12.0
d7_grid,2,2,20460429,38,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,2,20460429,39,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,2,20460429,40,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,2,20460429,41,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,2,20460429,42,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,12.0
d7_grid,2,2,20460429,43,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.4,6.0
d7_grid,2,2,20460429,44,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,2,20460429,45,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.0,15.0
d7_grid,2,2,20460429,46,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,2,20460429,47,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,48,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,15.0
d7_grid,2,2,20460429,49,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.0,15.0
d7_grid,2,2,20460429,50,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.0,16.0
d7_grid,2,2,20460429,51,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,13.0
d7_grid,2,2,20460429,52,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,2,20460429,53,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,54,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.32,15.0
d7_grid,2,2,20460429,55,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,11.0
d7_grid,2,2,20460429,56,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.14285714285714285,19.0
d7_grid,2,2,20460429,57,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,2,20460429,58,7,7,21,0.3333333333333333,15,15,1.0,1,1,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,2,20460429,59,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.1,16.0
d7_grid,2,2,20460429,60,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.4545454545454545,10.0
d7_grid,2,2,20460429,61,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,14.0
d7_grid,2,2,20460429,62,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,11.0
d7_grid,2,2,20460429,63,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,10.0
d7_grid,2,2,20460429,64,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.1111111111111111,14.0
d7_grid,2,2,20460429,65,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,2,20460429,66,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.4,13.0
d7_grid,2,2,20460429,67,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,2,20460429,68,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,2,2,20460429,69,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.375,10.0
d7_grid,2,2,20460429,70,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,15.0
d7_grid,2,2,20460429,71,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,2,20460429,72,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.26086956521739124,15.0
d7_grid,2,2,20460429,73,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.2222222222222222,12.0
d7_grid,2,2,20460429,74,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.4444444444444444,9.0
d7_grid,2,2,20460429,75,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,13.0
d7_grid,2,2,20460429,76,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.25,11.0
d7_grid,2,2,20460429,77,7,7,21,0.3333333333333333,15,15,1.0,1,5,0.17666367768538524,0.2,0.16666666666666666,8.0
d7_grid,2,2,20460429,78,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.2857142857142857,10.0
d7_grid,2,2,20460429,79,7,7,21,0.3333333333333333,15,15,1.0,1,16,0.17666367768538524,0.2,0.17391304347826086,16.0
d7_grid,2,2,20460429,80,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.4,11.0
d7_grid,2,2,20460429,81,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,11.0
d7_grid,2,2,20460429,82,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,2,20460429,83,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,15.0
d7_grid,2,2,20460429,84,7,7,21,0.3333333333333333,15,15,1.0,1,11,0.17666367768538524,0.2,0.33333333333333326,9.0
d7_grid,2,2,20460429,85,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.36363636363636365,12.0
d7_grid,2,2,20460429,86,7,7,21,0.3333333333333333,15,15,1.0,1,2,0.17666367768538524,0.2,0.0,8.0
d7_grid,2,2,20460429,87,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,11.0
d7_grid,2,2,20460429,88,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,10.0
d7_grid,2,2,20460429,89,7,7,21,0.3333333333333333,15,15,1.0,1,14,0.17666367768538524,0.2,0.19047619047619047,14.0
d7_grid,2,2,20460429,90,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.36363636363636365,12.0
d7_grid,2,2,20460429,91,7,7,21,0.3333333333333333,15,15,1.0,1,15,0.17666367768538524,0.2,0.09090909090909091,17.0
d7_grid,2,2,20460429,92,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,16.0
d7_grid,2,2,20460429,93,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,2,20460429,94,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,15.0
d7_grid,2,2,20460429,95,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,2,20460429,96,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,17.0
d7_grid,2,2,20460429,97,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,10.0
d7_grid,2,2,20460429,98,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,2,20460429,99,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.125,13.0
d7_grid,2,3,20460430,0,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.2105263157894737,13.0
d7_grid,2,3,20460430,1,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.4,14.0
d7_grid,2,3,20460430,2,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.3529411764705882,9.0
d7_grid,2,3,20460430,3,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,3,20460430,4,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.10526315789473685,15.0
d7_grid,2,3,20460430,5,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,11.0
d7_grid,2,3,20460430,6,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.0,14.0
d7_grid,2,3,20460430,7,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,8,7,7,21,0.3333333333333333,15,15,1.0,1,18,0.17666367768538524,0.2,0.24,16.0
d7_grid,2,3,20460430,9,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,9.0
d7_grid,2,3,20460430,10,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.29629629629629634,16.0
d7_grid,2,3,20460430,11,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.3,12.0
d7_grid,2,3,20460430,12,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,3,20460430,13,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.3076923076923077,16.0
d7_grid,2,3,20460430,14,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.16666666666666666,16.0
d7_grid,2,3,20460430,15,7,7,21,0.3333333333333333,15,15,1.0,1,9,0.17666367768538524,0.2,0.375,9.0
d7_grid,2,3,20460430,16,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.42857142857142855,8.0
d7_grid,2,3,20460430,17,7,7,21,0.3333333333333333,15,15,1.0,1,12,0.17666367768538524,0.2,0.4210526315789474,9.0
d7_grid,2,3,20460430,18,7,7,21,0.3333333333333333,15,15,1.0,1,7,0.17666367768538524,0.2,0.14285714285714285,10.0
d7_grid,2,3,20460430,19,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,20,7,7,21,0.3333333333333333,15,15,1.0,1,17,0.17666367768538524,0.2,0.25,15.0
d7_grid,2,3,20460430,21,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,10.0
d7_grid,2,3,20460430,22,7,7,21,0.3333333333333333,15,15,1.0,1,6,0.17666367768538524,0.2,0.15384615384615383,11.0
d7_grid,2,3,20460430,23,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.14285714285714285,19.0
d7_grid,2,3,20460430,24,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.11764705882352941,13.0
d7_grid,2,3,20460430,25,7,7,21,0.3333333333333333,15,15,1.0,1,3,0.17666367768538524,0.2,0.0,10.0
d7_grid,2,3,20460430,26,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,3,20460430,27,7,7,21,0.3333333333333333,15,15,1.0,1,19,0.17666367768538524,0.2,0.23076923076923078,18.0
d7_grid,2,3,20460430,28,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.0,11.0
d7_grid,2,3,20460430,29,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,3,20460430,30,7,7,21,0.3333333333333333,15,15,1.0,1,21,0.17666367768538524,0.2,0.2857142857142857,17.0
d7_grid,2,3,20460430,31,7,7,21,0.3333333333333333,15,15,1.0,1,13,0.17666367768538524,0.2,0.1,14.0
d7_grid,2,3,20460430,32,7,7,21,0.3333333333333333,15,15,1.0,1,20,0.17666367768538524,0.2,0.2222222222222222,17.0
d7_grid,2,3,20460430,33,7,7,21,0.3333333333333333,15,15,1.0,1,4,0.17666367768538524,0.2,0.18181818181818182,9.0
d7_grid,2,3,20460430,34,7,7,21,0.3333333333333333,15,15,1.0,1,10,0.17666367768538524,0.2,0.23529411764705882,11.0
d7_grid,2,3,20460430,35,7,7,21,0.3333333333333333,15,15,1.0,1,0,0.17666367768538524,0.2,0.0,7.0
d7_grid,2,3,20460430,36,7,7,21,0.3333333333333333,15,15,1.0,1,8,0.17666367768538524,0.2,0.13333333333333333,10.0
